checkpoint_id,year,world_id,world_label,frequency_model_family,frequency_model_label,severity_model_family,severity_model_label,retraining_regime,seed,version,training_window_years,training_window_label,training_data_start_year,training_data_end_year,frequency_rmse,severity_rmse,pure_premium_rmse,net_strategic_value,game_effect_summary,world_narrative,frequency_model_narrative,severity_model_narrative
chk_y10_good_years_freq_GLM_sev_XGBoost_annual_locked_s20260513_example_a_v1,10,good_years,Good Years,GLM,GLM,XGBoost,XGBoost,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.064973,0.02,0.041587,95.841311,Initial 1-year training window.,"Frequency and severity are both low, creating a favorable underwriting environment.",Stable learner that performs well when good or stable years repeat in the rolling window.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.
chk_y10_good_years_freq_XGBoost_sev_baseline_tariff_annual_locked_s20260513_example_a_v1,10,good_years,Good Years,XGBoost,XGBoost,baseline_tariff,Baseline Tariff,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.02,0.336669,0.184668,81.533213,Initial 1-year training window.,"Frequency and severity are both low, creating a favorable underwriting environment.",Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Stable reference model that is slow to adapt when the world changes.
chk_y10_good_years_freq_XGBoost_sev_GLM_annual_locked_s20260513_example_a_v1,10,good_years,Good Years,XGBoost,XGBoost,GLM,GLM,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.02,0.08802,0.05537,94.462985,Initial 1-year training window.,"Frequency and severity are both low, creating a favorable underwriting environment.",Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Stable learner that performs well when good or stable years repeat in the rolling window.
chk_y10_good_years_freq_XGBoost_sev_XGBoost_annual_locked_s20260513_example_a_v1,10,good_years,Good Years,XGBoost,XGBoost,XGBoost,XGBoost,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.02,0.02,0.02,98.0,Initial 1-year training window.,"Frequency and severity are both low, creating a favorable underwriting environment.",Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.
chk_y10_mobility_suppression_freq_baseline_tariff_sev_baseline_tariff_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,baseline_tariff,Baseline Tariff,baseline_tariff,Baseline Tariff,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.43284,0.390861,0.411011,58.898909,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Stable reference model that is slow to adapt when the world changes.,Stable reference model that is slow to adapt when the world changes.
chk_y10_mobility_suppression_freq_baseline_tariff_sev_GLM_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,baseline_tariff,Baseline Tariff,GLM,GLM,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.43284,0.145615,0.283483,71.651704,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Stable reference model that is slow to adapt when the world changes.,Stable learner that performs well when good or stable years repeat in the rolling window.
chk_y10_mobility_suppression_freq_baseline_tariff_sev_XGBoost_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,baseline_tariff,Baseline Tariff,XGBoost,XGBoost,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.43284,0.02,0.218163,78.183694,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Stable reference model that is slow to adapt when the world changes.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.
chk_y10_mobility_suppression_freq_GLM_sev_baseline_tariff_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,GLM,GLM,baseline_tariff,Baseline Tariff,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.174406,0.390861,0.286963,71.303733,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Stable learner that performs well when good or stable years repeat in the rolling window.,Stable reference model that is slow to adapt when the world changes.
chk_y10_mobility_suppression_freq_GLM_sev_GLM_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,GLM,GLM,GLM,GLM,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.174406,0.145615,0.159435,84.056529,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Stable learner that performs well when good or stable years repeat in the rolling window.,Stable learner that performs well when good or stable years repeat in the rolling window.
chk_y10_mobility_suppression_freq_GLM_sev_XGBoost_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,GLM,GLM,XGBoost,XGBoost,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.174406,0.02,0.094115,90.588518,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Stable learner that performs well when good or stable years repeat in the rolling window.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.
chk_y10_mobility_suppression_freq_XGBoost_sev_baseline_tariff_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,XGBoost,XGBoost,baseline_tariff,Baseline Tariff,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.036416,0.390861,0.220728,77.927246,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Stable reference model that is slow to adapt when the world changes.
chk_y10_mobility_suppression_freq_XGBoost_sev_GLM_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,XGBoost,XGBoost,GLM,GLM,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.036416,0.145615,0.0932,90.680041,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Stable learner that performs well when good or stable years repeat in the rolling window.
chk_y10_mobility_suppression_freq_XGBoost_sev_XGBoost_annual_locked_s20260513_example_a_v1,10,mobility_suppression,Mobility Suppression,XGBoost,XGBoost,XGBoost,XGBoost,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.036416,0.02,0.02788,97.212031,Initial 1-year training window.,"Frequency changes unevenly as driving patterns shift, while severity pressure stays moderate.",Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.
chk_y10_pandemic_recovery_inflation_freq_baseline_tariff_sev_baseline_tariff_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,baseline_tariff,Baseline Tariff,baseline_tariff,Baseline Tariff,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.432942,0.470196,0.452314,54.768558,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Stable reference model that is slow to adapt when the world changes.,Stable reference model that is slow to adapt when the world changes.
chk_y10_pandemic_recovery_inflation_freq_baseline_tariff_sev_GLM_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,baseline_tariff,Baseline Tariff,GLM,GLM,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.432942,0.235232,0.330133,66.986693,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Stable reference model that is slow to adapt when the world changes.,Stable learner that performs well when good or stable years repeat in the rolling window.
chk_y10_pandemic_recovery_inflation_freq_baseline_tariff_sev_XGBoost_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,baseline_tariff,Baseline Tariff,XGBoost,XGBoost,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.432942,0.0974,0.25846,74.153957,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Stable reference model that is slow to adapt when the world changes.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.
chk_y10_pandemic_recovery_inflation_freq_GLM_sev_baseline_tariff_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,GLM,GLM,baseline_tariff,Baseline Tariff,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.16144,0.470196,0.321993,67.800662,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Stable learner that performs well when good or stable years repeat in the rolling window.,Stable reference model that is slow to adapt when the world changes.
chk_y10_pandemic_recovery_inflation_freq_GLM_sev_GLM_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,GLM,GLM,GLM,GLM,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.16144,0.235232,0.199812,80.018798,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Stable learner that performs well when good or stable years repeat in the rolling window.,Stable learner that performs well when good or stable years repeat in the rolling window.
chk_y10_pandemic_recovery_inflation_freq_GLM_sev_XGBoost_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,GLM,GLM,XGBoost,XGBoost,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.16144,0.0974,0.128139,87.186061,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Stable learner that performs well when good or stable years repeat in the rolling window.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.
chk_y10_pandemic_recovery_inflation_freq_XGBoost_sev_baseline_tariff_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,XGBoost,XGBoost,baseline_tariff,Baseline Tariff,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.02,0.470196,0.254102,74.589788,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Stable reference model that is slow to adapt when the world changes.
chk_y10_pandemic_recovery_inflation_freq_XGBoost_sev_GLM_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,XGBoost,XGBoost,GLM,GLM,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.02,0.235232,0.131921,86.807923,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Stable learner that performs well when good or stable years repeat in the rolling window.
chk_y10_pandemic_recovery_inflation_freq_XGBoost_sev_XGBoost_annual_locked_s20260513_example_a_v1,10,pandemic_recovery_inflation,Recovery Inflation,XGBoost,XGBoost,XGBoost,XGBoost,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.02,0.0974,0.060248,93.975187,Initial 1-year training window.,Recovery demand returns while repair inflation and claim severity remain elevated.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.,Aggressive learner that shines in volatile or complex worlds but can overfit short calm history.
chk_y10_self_drive_revolution_freq_baseline_tariff_sev_baseline_tariff_annual_locked_s20260513_example_a_v1,10,self_drive_revolution,Self-Drive Revolution,baseline_tariff,Baseline Tariff,baseline_tariff,Baseline Tariff,annual_locked,20260513,example_a_v1,2,rolling 2-year window,8,9,0.454793,0.513546,0.485345,51.465504,Initial 1-year training window.,"Frequency changes unevenly as automated driving adoption spreads, while higher repair complexity lifts severity.",Stable reference model that is slow to adapt when the world changes.,Stable reference model that is slow to adapt when the world changes.
